order_id,item_id,product_id,quantity,list_price,discount,total_price,Product_name,Category_name
1392,1,87,2,189.99,0.2,303.984,Trek Precaliber 12 Boys - 2017,Children Bicycles
1392,2,240,2,899.99,0.05,1709.981,Electra Townie Commute 27D Ladies - 2018,Cruisers Bicycles
1393,1,92,1,209.99,0.07,195.2907,Haro Shredder 20 - 2017,Children Bicycles
1393,2,82,1,659.99,0.07,613.7907,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles
1393,3,47,2,5299.99,0.05,10069.981,Trek Remedy 9.8 - 2017,Mountain Bikes
1393,4,268,2,159.99,0.05,303.981,Trek Kickster - 2018,Children Bicycles
1394,1,165,2,2499.99,0.05,4749.981,Trek 1120 - 2018,Road Bikes
1395,1,204,1,3599.99,0.2,2879.992,Trek Super Commuter+ 7 - 2018,Electric Bikes
1395,2,48,2,1499.99,0.1,2699.982,Trek Emonda S 4 - 2017,Road Bikes
1395,3,180,2,919.99,0.2,1471.984,Trek Domane AL 3 Women's - 2018,Road Bikes
1395,4,226,1,679.99,0.1,611.991,Electra Townie Original 21D EQ - 2017/2018,Cruisers Bicycles
1396,1,57,1,1999.99,0.05,1899.9905,Trek Emonda S 5 - 2017,Road Bikes
1396,2,181,1,2199.99,0.2,1759.992,Trek Domane SL 5 - 2018,Road Bikes
1397,1,127,2,469.99,0.1,845.982,Surly Pack Rat Frameset - 2018,Mountain Bikes
1397,2,139,1,2999.99,0.07,2789.9907,Trek Remedy 7 27.5 - 2018,Mountain Bikes
1397,3,7,1,3999.99,0.05,3799.9905,Trek Slash 8 27.5 - 2016,Mountain Bikes
1397,4,249,1,749.99,0.05,712.4905,Electra White Water 3i - 2018,Cruisers Bicycles
1397,5,78,2,647.99,0.1,1166.382,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles
1398,1,69,2,416.99,0.05,792.281,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles
1398,2,53,1,749.99,0.2,599.992,Surly Ogre Frameset - 2017,Road Bikes
1399,1,210,2,1549,0.2,2478.4,Surly Straggler - 2018,Cyclocross Bicycles
1399,2,224,1,479.99,0.05,455.9905,Electra Cruiser Lux 7D - 2018,Cruisers Bicycles
1399,3,127,2,469.99,0.07,874.1814,Surly Pack Rat Frameset - 2018,Mountain Bikes
1399,4,28,1,2499.99,0.05,2374.9905,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
1400,1,24,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,Comfort Bicycles
1400,2,217,2,909.99,0.2,1455.984,Electra Straight 8 3i - 2018,Cruisers Bicycles
1400,3,275,1,229.99,0.1,206.991,Trek Precaliber 20 Girl's - 2018,Children Bicycles
1400,4,90,1,209.99,0.07,195.2907,Trek Precaliber 16 Girls - 2017,Children Bicycles
1401,1,112,1,379.99,0.07,353.3907,Trek 820 - 2018,Mountain Bikes
1401,2,230,1,429.99,0.05,408.4905,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles
1401,3,254,2,749.99,0.2,1199.984,Electra Townie Balloon 3i EQ - 2017/2018,Cruisers Bicycles
1402,1,189,2,2799.99,0.2,4479.984,Trek Lift+ Lowstep - 2018,Electric Bikes
1402,2,28,2,2499.99,0.05,4749.981,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
1402,3,203,1,4999.99,0.05,4749.9905,Trek Powerfly 7 FS - 2018,Electric Bikes
1402,4,273,1,289.99,0.07,269.6907,Trek Precaliber 20 6-speed Girl's - 2018,Children Bicycles
1403,1,93,2,209.99,0.1,377.982,Haro Shredder 20 Girls - 2017,Children Bicycles
1404,1,112,2,379.99,0.05,721.981,Trek 820 - 2018,Mountain Bikes
1404,2,220,1,269.99,0.1,242.991,Electra Cruiser 1 Ladies' - 2018,Cruisers Bicycles
1404,3,193,2,2799.99,0.2,4479.984,Trek Lift+ - 2018,Electric Bikes
1405,1,162,2,2999.99,0.1,5399.982,Trek Emonda SL 6 Disc - 2018,Road Bikes
1406,1,230,2,429.99,0.05,816.981,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles
1406,2,113,1,489.99,0.1,440.991,Trek Marlin 5 - 2018,Mountain Bikes
1407,1,300,1,799.99,0.05,759.9905,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles
1407,2,36,2,832.99,0.1,1499.382,Surly Troll Frameset - 2017,Mountain Bikes
1407,3,266,1,399.99,0.1,359.991,Trek Superfly 20 - 2018,Children Bicycles
1407,4,35,1,832.99,0.2,666.392,Sun Bicycles Spider 3i - 2017,Mountain Bikes
1408,1,23,2,299.99,0.2,479.984,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
1408,2,166,1,749.99,0.2,599.992,Trek Domane AL 2 Women's - 2018,Road Bikes
1408,3,114,1,579.99,0.07,539.3907,Trek Marlin 6 - 2018,Mountain Bikes
1408,4,137,2,2599,0.2,4158.4,Heller Shagamaw GX1 - 2018,Mountain Bikes
1409,1,301,2,899.99,0.07,1673.9814,Electra Townie Balloon 7i EQ - 2018,Comfort Bicycles
1409,2,170,1,1299.99,0.07,1208.9907,Trek CrossRip 2 - 2018,Road Bikes
1409,3,171,2,3199.99,0.05,6079.981,Trek Domane SL 6 - 2018,Road Bikes
1409,4,265,1,289.99,0.05,275.4905,Strider Strider 20 Sport - 2018,Children Bicycles
1409,5,222,1,269.99,0.1,242.991,Electra Cruiser 1 Tall - 2016/2018,Cruisers Bicycles
1410,1,205,2,4999.99,0.1,8999.982,Trek Super Commuter+ 8S - 2018,Electric Bikes
1410,2,203,2,4999.99,0.2,7999.984,Trek Powerfly 7 FS - 2018,Electric Bikes
1410,3,304,1,679.99,0.1,611.991,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles
1411,1,9,1,2999.99,0.1,2699.991,Trek Conduit+ - 2016,Electric Bikes
1411,2,308,2,749.99,0.2,1199.984,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles
1412,1,180,2,919.99,0.07,1711.1814,Trek Domane AL 3 Women's - 2018,Road Bikes
1412,2,43,1,5299.99,0.1,4769.991,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes
1412,3,109,2,416.99,0.07,775.6014,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
1413,1,297,2,279.99,0.05,531.981,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles
1414,1,162,2,2999.99,0.1,5399.982,Trek Emonda SL 6 Disc - 2018,Road Bikes
1414,2,292,2,369.99,0.05,702.981,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Children Bicycles
1415,1,31,2,1632.99,0.07,3037.3614,Surly Wednesday - 2017,Mountain Bikes
1415,2,17,1,429,0.05,407.55,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
1415,3,264,2,249.99,0.1,449.982,Strider Sport 16 - 2018,Children Bicycles
1415,4,245,1,659.99,0.05,626.9905,Electra Townie Original 3i EQ - 2017/2018,Cruisers Bicycles
1416,1,194,1,3499.99,0.2,2799.992,Trek XM700+ - 2018,Electric Bikes
1416,2,242,2,699.99,0.1,1259.982,Electra Townie Commute 8D Ladies' - 2018,Cruisers Bicycles
1416,3,92,2,209.99,0.05,398.981,Haro Shredder 20 - 2017,Children Bicycles
1417,1,219,2,639.99,0.2,1023.984,Electra Moto 3i - 2018,Cruisers Bicycles
1418,1,120,2,2499.99,0.2,3999.984,Trek Fuel EX 7 29 - 2018,Mountain Bikes
1418,2,243,2,679.99,0.05,1291.981,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles
1419,1,124,1,1499,0.07,1394.07,Surly Krampus - 2018,Mountain Bikes
1419,2,235,2,899.99,0.2,1439.984,Electra Koa 3i Ladies' - 2018,Cruisers Bicycles
1419,3,234,1,899.99,0.1,809.991,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles
1420,1,197,1,2299.99,0.2,1839.992,Trek Verve+ Lowstep - 2018,Electric Bikes
1420,2,194,2,3499.99,0.1,6299.982,Trek XM700+ - 2018,Electric Bikes
1420,3,128,1,1899,0.1,1709.1,Surly ECR 27.5 - 2018,Mountain Bikes
1421,1,298,2,279.99,0.05,531.981,Electra Water Lily 1 (16-inch) - Girl's - 2018,Children Bicycles
1422,1,80,2,761.99,0.07,1417.3014,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles
1422,2,180,2,919.99,0.2,1471.984,Trek Domane AL 3 Women's - 2018,Road Bikes
1422,3,243,1,679.99,0.05,645.9905,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles
1423,1,249,1,749.99,0.2,599.992,Electra White Water 3i - 2018,Cruisers Bicycles
1423,2,71,1,416.99,0.1,375.291,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles
1423,3,302,1,449.99,0.2,359.992,Electra Townie Original 1 - 2018,Comfort Bicycles
1423,4,113,2,489.99,0.2,783.984,Trek Marlin 5 - 2018,Mountain Bikes
1424,1,140,2,4999.99,0.2,7999.984,Trek Remedy 9.8 27.5 - 2018,Mountain Bikes
1425,1,227,2,319.99,0.05,607.981,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Cruisers Bicycles
1425,2,263,1,89.99,0.07,83.6907,Strider Classic 12 Balance Bike - 2018,Children Bicycles
1425,3,93,1,209.99,0.07,195.2907,Haro Shredder 20 Girls - 2017,Children Bicycles
1425,4,54,2,3199.99,0.05,6079.981,Trek Domane SL Disc Frameset - 2017,Road Bikes
1425,5,145,2,1799.99,0.07,3347.9814,Trek Domane ALR 5 Disc - 2018,Road Bikes
1426,1,215,1,749.99,0.07,697.4907,Electra Queen of Hearts 3i - 2018,Cruisers Bicycles
1426,2,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
1426,3,281,1,319.99,0.07,297.5907,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Children Bicycles
1427,1,230,2,429.99,0.07,799.7814,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles
1427,2,139,1,2999.99,0.05,2849.9905,Trek Remedy 7 27.5 - 2018,Mountain Bikes
1427,3,164,2,1549,0.07,2881.14,Surly Straggler 650b - 2018,Road Bikes
1428,1,216,2,899.99,0.2,1439.984,Electra Super Moto 8i - 2018,Cruisers Bicycles
1428,2,126,1,469.99,0.07,437.0907,Surly Big Fat Dummy Frameset - 2018,Mountain Bikes
1428,3,187,2,2799.99,0.07,5207.9814,Trek Neko+ - 2018,Electric Bikes
1428,4,28,1,2499.99,0.1,2249.991,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes
1428,5,194,2,3499.99,0.2,5599.984,Trek XM700+ - 2018,Electric Bikes
1429,1,70,2,659.99,0.2,1055.984,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles
1430,1,221,1,319.99,0.05,303.9905,Electra Cruiser 7D Ladies' - 2016/2018,Cruisers Bicycles
1430,2,281,1,319.99,0.07,297.5907,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Children Bicycles
1431,1,207,1,3999.99,0.1,3599.991,Trek Boone 7 Disc - 2018,Cyclocross Bicycles
1431,2,53,1,749.99,0.07,697.4907,Surly Ogre Frameset - 2017,Road Bikes
1431,3,252,1,2999.99,0.2,2399.992,Electra Townie Commute Go! Ladies' - 2018,Cruisers Bicycles
1431,4,254,1,749.99,0.07,697.4907,Electra Townie Balloon 3i EQ - 2017/2018,Cruisers Bicycles
1432,1,161,1,1899,0.2,1519.2,Surly ECR - 2018,Road Bikes
1433,1,264,1,249.99,0.07,232.4907,Strider Sport 16 - 2018,Children Bicycles
1434,1,229,2,429.99,0.2,687.984,Electra Cruiser Lux 1 - 2016/2018,Cruisers Bicycles
1434,2,198,1,2999.99,0.1,2699.991,Electra Townie Commute Go! - 2018,Electric Bikes
1434,3,286,2,279.99,0.1,503.982,"Electra Starship 1 16"" - 2018",Children Bicycles
1434,4,61,2,4999.99,0.07,9299.9814,Trek Powerfly 8 FS Plus - 2017,Electric Bikes
1435,1,141,2,1599.99,0.07,2975.9814,Trek Stache 5 - 2018,Mountain Bikes
1435,2,29,1,999.99,0.2,799.992,Trek X-Caliber 8 - 2017,Mountain Bikes
1435,3,60,1,1559.99,0.1,1403.991,Sun Bicycles ElectroLite - 2017,Electric Bikes
1435,4,260,1,799.99,0.07,743.9907,Electra Townie Balloon 3i EQ Ladies' - 2018,Cruisers Bicycles
1436,1,244,2,559.99,0.07,1041.5814,Electra Townie Original 21D Ladies' - 2018,Cruisers Bicycles
1437,1,141,2,1599.99,0.05,3039.981,Trek Stache 5 - 2018,Mountain Bikes
1438,1,225,1,959.99,0.2,767.992,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles
1438,2,140,1,4999.99,0.2,3999.992,Trek Remedy 9.8 27.5 - 2018,Mountain Bikes
1438,3,81,2,1099.99,0.05,2089.981,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles
1438,4,137,1,2599,0.1,2339.1,Heller Shagamaw GX1 - 2018,Mountain Bikes
1438,5,190,2,2799.99,0.07,5207.9814,Trek Dual Sport+ - 2018,Electric Bikes
1439,1,42,1,2299.99,0.07,2138.9907,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes
1439,2,263,1,89.99,0.2,71.992,Strider Classic 12 Balance Bike - 2018,Children Bicycles
1439,3,102,2,489.99,0.05,930.981,Electra Townie Original 7D - 2017,Comfort Bicycles
1439,4,149,1,7499.99,0.05,7124.9905,Trek Domane SLR 8 Disc - 2018,Road Bikes
1440,1,116,2,749.99,0.07,1394.9814,Trek Marlin 7 - 2017/2018,Mountain Bikes
1440,2,109,1,416.99,0.07,387.8007,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
1440,3,186,1,4499.99,0.1,4049.991,Trek CrossRip+ - 2018,Electric Bikes
1440,4,178,2,749.99,0.05,1424.981,Trek Domane AL 2 - 2018,Road Bikes
1440,5,67,2,250.99,0.2,401.584,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles
1441,1,6,1,469.99,0.05,446.4905,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
1441,2,242,2,699.99,0.2,1119.984,Electra Townie Commute 8D Ladies' - 2018,Cruisers Bicycles
1441,3,46,1,1409.99,0.07,1311.2907,Haro SR 1.3 - 2017,Mountain Bikes
1442,1,160,1,4499.99,0.1,4049.991,Trek Emonda SLR 6 - 2018,Road Bikes
1442,2,220,1,269.99,0.07,251.0907,Electra Cruiser 1 Ladies' - 2018,Cruisers Bicycles
1442,3,271,2,209.99,0.05,398.981,Trek Precaliber 16 Girl's - 2018,Children Bicycles
1443,1,160,1,4499.99,0.07,4184.9907,Trek Emonda SLR 6 - 2018,Road Bikes
1443,2,57,1,1999.99,0.2,1599.992,Trek Emonda S 5 - 2017,Road Bikes
1443,3,101,2,339.99,0.1,611.982,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles
1444,1,90,1,209.99,0.1,188.991,Trek Precaliber 16 Girls - 2017,Children Bicycles
1444,2,128,2,1899,0.2,3038.4,Surly ECR 27.5 - 2018,Mountain Bikes
1445,1,219,2,639.99,0.1,1151.982,Electra Moto 3i - 2018,Cruisers Bicycles
1445,2,52,1,875.99,0.07,814.6707,Surly Steamroller - 2017,Road Bikes
1445,3,123,2,999.99,0.1,1799.982,Trek Farley Carbon Frameset - 2018,Mountain Bikes
1446,1,227,1,319.99,0.05,303.9905,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Cruisers Bicycles
1446,2,233,2,639.99,0.05,1215.981,Electra Cruiser Lux Fat Tire 7D - 2018,Cruisers Bicycles
1446,3,234,2,899.99,0.05,1709.981,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles
1447,1,148,1,5499.99,0.2,4399.992,Trek Domane SL 8 Disc - 2018,Road Bikes
1448,1,239,1,749.99,0.1,674.991,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Cruisers Bicycles
1449,1,159,1,2299.99,0.07,2138.9907,Trek Emonda ALR 6 - 2018,Road Bikes
1449,2,55,1,2699.99,0.2,2159.992,Trek Domane S 6 - 2017,Road Bikes
1449,3,260,2,799.99,0.07,1487.9814,Electra Townie Balloon 3i EQ Ladies' - 2018,Cruisers Bicycles
1449,4,252,2,2999.99,0.05,5699.981,Electra Townie Commute Go! Ladies' - 2018,Cruisers Bicycles
1449,5,14,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
1450,1,98,1,489.99,0.07,455.6907,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles
1450,2,173,2,3199.99,0.1,5759.982,Trek Domane ALR Frameset - 2018,Road Bikes
1450,3,299,1,559.99,0.2,447.992,Electra Townie Original 21D - 2018,Comfort Bicycles
1450,4,209,2,2999.99,0.1,5399.982,Trek Crockett 7 Disc - 2018,Cyclocross Bicycles
1450,5,235,2,899.99,0.05,1709.981,Electra Koa 3i Ladies' - 2018,Cruisers Bicycles
1451,1,117,1,1469.99,0.05,1396.4905,Trek Ticket S Frame - 2018,Mountain Bikes
1452,1,99,2,299.99,0.1,539.982,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles
1452,2,234,1,899.99,0.2,719.992,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles
1452,3,86,2,149.99,0.05,284.981,Trek Girl's Kickster - 2017,Children Bicycles
1452,4,109,2,416.99,0.07,775.6014,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
1453,1,89,2,209.99,0.1,377.982,Trek Precaliber 16 Boys - 2017,Children Bicycles
1454,1,283,1,319.99,0.07,297.5907,Electra Heartchya 1 (20-inch) - Girl's - 2018,Children Bicycles
1454,2,35,2,832.99,0.1,1499.382,Sun Bicycles Spider 3i - 2017,Mountain Bikes
1454,3,124,1,1499,0.2,1199.2,Surly Krampus - 2018,Mountain Bikes
1454,4,38,2,549.99,0.05,1044.981,Haro Flightline Two 26 Plus - 2017,Mountain Bikes
1455,1,101,2,339.99,0.05,645.981,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles
1455,2,254,1,749.99,0.2,599.992,Electra Townie Balloon 3i EQ - 2017/2018,Cruisers Bicycles
1456,1,193,2,2799.99,0.05,5319.981,Trek Lift+ - 2018,Electric Bikes
1456,2,246,1,639.99,0.07,595.1907,Electra Townie Original 3i EQ Ladies' - 2018,Cruisers Bicycles
1456,3,268,2,159.99,0.1,287.982,Trek Kickster - 2018,Children Bicycles
1456,4,272,1,289.99,0.1,260.991,Trek Precaliber 20 6-speed Boy's - 2018,Children Bicycles
1456,5,126,1,469.99,0.1,422.991,Surly Big Fat Dummy Frameset - 2018,Mountain Bikes
1457,1,113,1,489.99,0.07,455.6907,Trek Marlin 5 - 2018,Mountain Bikes
1457,2,111,1,470.99,0.2,376.792,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles
1457,3,268,1,159.99,0.2,127.992,Trek Kickster - 2018,Children Bicycles
1457,4,152,2,2499.99,0.2,3999.984,Trek Domane SL 5 Disc Women's - 2018,Road Bikes
1458,1,295,2,319.99,0.05,607.981,"Electra Treasure 1 20"" - 2018",Children Bicycles
1458,2,105,1,533.99,0.05,507.2905,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles
1458,3,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Cruisers Bicycles
1458,4,78,2,647.99,0.1,1166.382,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles
1459,1,258,1,1259.9,0.1,1133.91,Electra Amsterdam Royal 8i - 2017/2018,Cruisers Bicycles
1460,1,201,1,4499.99,0.05,4274.9905,Trek Powerfly 5 FS - 2018,Electric Bikes
1460,2,76,1,299.99,0.07,278.9907,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles
1460,3,167,1,749.99,0.05,712.4905,Surly ECR Frameset - 2018,Road Bikes
1460,4,7,2,3999.99,0.07,7439.9814,Trek Slash 8 27.5 - 2016,Mountain Bikes
1460,5,123,2,999.99,0.07,1859.9814,Trek Farley Carbon Frameset - 2018,Mountain Bikes
1461,1,48,1,1499.99,0.2,1199.992,Trek Emonda S 4 - 2017,Road Bikes
1461,2,242,2,699.99,0.2,1119.984,Electra Townie Commute 8D Ladies' - 2018,Cruisers Bicycles
1462,1,263,1,89.99,0.2,71.992,Strider Classic 12 Balance Bike - 2018,Children Bicycles
1462,2,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
1462,3,223,1,529.99,0.1,476.991,Electra Cruiser Lux 3i - 2018,Cruisers Bicycles
1462,4,294,1,369.99,0.1,332.991,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,Children Bicycles
1462,5,251,1,2999.99,0.05,2849.9905,Electra Townie Commute Go! - 2018,Cruisers Bicycles
1463,1,51,2,6499.99,0.05,12349.981,Trek Silque SLR 8 Women's - 2017,Road Bikes
1463,2,168,1,1549,0.05,1471.55,Surly Straggler - 2018,Road Bikes
1464,1,109,2,416.99,0.05,792.281,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles
1464,2,124,1,1499,0.2,1199.2,Surly Krampus - 2018,Mountain Bikes
1464,3,165,2,2499.99,0.2,3999.984,Trek 1120 - 2018,Road Bikes
1464,4,151,2,1549.99,0.05,2944.981,Trek Domane ALR 4 Disc Women's - 2018,Road Bikes
1465,1,70,2,659.99,0.05,1253.981,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles
1466,1,310,2,899.99,0.07,1673.9814,Electra Townie Commute 27D Ladies - 2018,Comfort Bicycles
1466,2,251,1,2999.99,0.05,2849.9905,Electra Townie Commute Go! - 2018,Cruisers Bicycles
1466,3,163,2,1349,0.2,2158.4,Surly Pack Rat - 2018,Road Bikes
1466,4,39,2,1499.99,0.05,2849.981,Trek Stache 5 - 2017,Mountain Bikes
1467,1,18,1,449,0.07,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
1467,2,115,1,3199.99,0.2,2559.992,Trek Fuel EX 8 29 - 2018,Mountain Bikes
1467,3,278,2,369.99,0.1,665.982,Trek Precaliber 24 21-speed Girl's - 2018,Children Bicycles
1468,1,269,1,199.99,0.05,189.9905,Trek Precaliber 12 Boy's - 2018,Children Bicycles
1468,2,58,1,4999.99,0.07,4649.9907,Trek Madone 9.2 - 2017,Road Bikes
1468,3,50,2,5999.99,0.07,11159.9814,Trek Silque SLR 7 Women's - 2017,Road Bikes
1469,1,77,2,799.99,0.2,1279.984,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles
1469,2,237,2,849.99,0.05,1614.981,Electra Relic 3i - 2018,Cruisers Bicycles
1469,3,182,1,2499.99,0.07,2324.9907,Trek Domane SL 5 Disc - 2018,Road Bikes
1469,4,100,2,489.99,0.05,930.981,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
1470,1,110,2,470.99,0.1,847.782,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles
1470,2,287,1,279.99,0.05,265.9905,Electra Straight 8 1 (16-inch) - Boy's - 2018,Children Bicycles
1470,3,252,2,2999.99,0.05,5699.981,Electra Townie Commute Go! Ladies' - 2018,Cruisers Bicycles
1471,1,59,2,2599.99,0.2,4159.984,Trek Domane S 5 Disc - 2017,Road Bikes
1471,2,136,1,1799.99,0.07,1673.9907,Trek Procaliber 6 - 2018,Mountain Bikes
1472,1,84,1,109.99,0.2,87.992,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles
1472,2,300,1,799.99,0.2,639.992,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles
1473,1,84,2,109.99,0.2,175.984,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles
1473,2,102,1,489.99,0.07,455.6907,Electra Townie Original 7D - 2017,Comfort Bicycles
1474,1,301,1,899.99,0.2,719.992,Electra Townie Balloon 7i EQ - 2018,Comfort Bicycles
1474,2,123,1,999.99,0.05,949.9905,Trek Farley Carbon Frameset - 2018,Mountain Bikes
1475,1,306,2,899.99,0.05,1709.981,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Comfort Bicycles
1475,2,261,2,899.99,0.07,1673.9814,Electra Townie Balloon 7i EQ - 2018,Cruisers Bicycles
1475,3,161,2,1899,0.05,3608.1,Surly ECR - 2018,Road Bikes
1475,4,248,2,599.99,0.2,959.984,Electra Townie Original 7D EQ Ladies' - 2017/2018,Cruisers Bicycles
1476,1,142,2,3199.99,0.07,5951.9814,Trek Fuel EX 8 29 XT - 2018,Mountain Bikes
1476,2,91,2,349.99,0.07,650.9814,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles
1476,3,43,1,5299.99,0.07,4928.9907,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes
1476,4,191,1,2799.99,0.1,2519.991,Electra Loft Go! 8i - 2018,Electric Bikes
1476,5,265,2,289.99,0.1,521.982,Strider Strider 20 Sport - 2018,Children Bicycles
1477,1,210,2,1549,0.2,2478.4,Surly Straggler - 2018,Cyclocross Bicycles
1478,1,100,2,489.99,0.1,881.982,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles
1478,2,123,1,999.99,0.2,799.992,Trek Farley Carbon Frameset - 2018,Mountain Bikes
1479,1,252,1,2999.99,0.05,2849.9905,Electra Townie Commute Go! Ladies' - 2018,Cruisers Bicycles
1479,2,256,1,899.99,0.1,809.991,Electra Townie Commute 27D - 2018,Cruisers Bicycles
1480,1,308,2,749.99,0.1,1349.982,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles
1480,2,82,2,659.99,0.1,1187.982,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles
1480,3,92,2,209.99,0.07,390.5814,Haro Shredder 20 - 2017,Children Bicycles
1480,4,225,2,959.99,0.07,1785.5814,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles
1481,1,53,2,749.99,0.07,1394.9814,Surly Ogre Frameset - 2017,Road Bikes
1481,2,130,1,919.99,0.1,827.991,Trek Stache Carbon Frameset - 2018,Mountain Bikes
1482,1,48,1,1499.99,0.1,1349.991,Trek Emonda S 4 - 2017,Road Bikes
1482,2,113,1,489.99,0.05,465.4905,Trek Marlin 5 - 2018,Mountain Bikes
1482,3,58,2,4999.99,0.07,9299.9814,Trek Madone 9.2 - 2017,Road Bikes
1482,4,40,1,4999.99,0.05,4749.9905,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes
1482,5,205,2,4999.99,0.05,9499.981,Trek Super Commuter+ 8S - 2018,Electric Bikes
1483,1,280,1,489.99,0.05,465.4905,Trek Superfly 24 - 2017/2018,Children Bicycles
1483,2,226,2,679.99,0.07,1264.7814,Electra Townie Original 21D EQ - 2017/2018,Cruisers Bicycles
1484,1,295,2,319.99,0.07,595.1814,"Electra Treasure 1 20"" - 2018",Children Bicycles
1484,2,49,2,3499.99,0.2,5599.984,Trek Domane SL 6 - 2017,Road Bikes
1484,3,304,2,679.99,0.05,1291.981,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles
1485,1,122,2,2499.99,0.2,3999.984,Surly Troll Frameset - 2018,Mountain Bikes
1485,2,276,1,319.99,0.2,255.992,Trek Precaliber 24 (7-Speed) - Boys - 2018,Children Bicycles
1486,1,60,2,1559.99,0.05,2963.981,Sun Bicycles ElectroLite - 2017,Electric Bikes
1486,2,98,1,489.99,0.05,465.4905,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles
1486,3,113,1,489.99,0.1,440.991,Trek Marlin 5 - 2018,Mountain Bikes
